Billing_Account_Id,Region_Name,Exchange_Name,Zone
100005184525,HYTR,EXH0475,SOUTH
100005746120,LTR - NORTH,EXH0377,CENTRAL
100008922873,STR,EXH0435,SOUTH
100006237173,STR,EXH0431B,SOUTH
100008585635,QTR,EXH0420,SOUTH
100008478685,KTR - 1,EXH0001,SOUTH
100006483994,MTR,EXH0541,CENTRAL
1427657374,LTR - NORTH,EXH0383,CENTRAL
100008309854,LTR - SOUTH,EXH0386,CENTRAL
100008055886,RTR,EXH0656,NORTH
100008171918,NTR - 2,EXH0563,NORTH
100008254128,LTR - NORTH,EXH0384,CENTRAL
100006299612,CTR,EXH0591,CENTRAL
100008625370,SLTR,EXH0517B,CENTRAL
100008704120,LTR - SOUTH,EXH0388,CENTRAL
100004271162,ITR,EXH0628,NORTH
100007698194,LTR - NORTH,EXH0402,CENTRAL
100008480652,LTR - NORTH,EXH0377,CENTRAL
1216318877,KTR - 3,EXH0023,SOUTH
100007766098,CTR,EXH0448,CENTRAL
100008673513,KTR - 1,EXH0006,SOUTH
100006580390,GTR,EXH0442,CENTRAL
100007769628,SLTR,EXH0890,CENTRAL
100007301330,CTR,EXH0429,CENTRAL
100007979791,KTR - 3,EXH0024,SOUTH
100008884932,KTR - 1,EXH0007,SOUTH
100007395862,HYTR,EXH0636,SOUTH
100004673397,SLTR,EXH0445,CENTRAL
100005533741,KTR - 2,EXH0018,SOUTH
100008515721,FTR,EXH0536,CENTRAL
100005077512,HYTR,EXH0477,SOUTH
2100059668,ITR,EXH0414,NORTH
100008750121,FTR,EXH0456,CENTRAL
100006458084,NTR - 1,EXH0570,NORTH
100008452118,ITR,EXH0819,NORTH
1427234177,LTR - NORTH,EXH0377,CENTRAL
100005030366,FTR,EXH0459,CENTRAL
100007989586,ITR,EXH0415,NORTH
1812854488,QTR,EXH0812,SOUTH
100008669504,SLTR,EXH0443,CENTRAL
100008502673,CTR,EXH0596,CENTRAL
100008494757,FTR,EXH0458,CENTRAL
100006975804,ITR,EXH0410,NORTH
100003436868,RTR,EXH0655,NORTH
100008531841,HTR,EXH0607,NORTH
100008678284,SLTR,EXH0517C,CENTRAL
100004608802,GTR,EXH0516,CENTRAL
L2102339074,CTR,EXH0429,CENTRAL
100006148196,KTR - 3,EXH0032,SOUTH
100008456141,KTR - 2,EXH0602,SOUTH
100003096454,NTR - 1,EXH0625,NORTH
100006308267,FTR,EXH0458,CENTRAL
100007313659,STR,EXH0431B,SOUTH
100007922263,KTR - 3,EXH0021,SOUTH
100008582226,HYTR,EXH0472,SOUTH
100008552853,GTR,EXH0846,CENTRAL
100002884263,HYTR,EXH0473,SOUTH
100005862411,KTR - 3,EXH0010,SOUTH
100008417041,HTR,EXH0562,NORTH
100007487862,FTR,EXH0459,CENTRAL
100003601834,NTR - 1,EXH0625,NORTH
100008623646,MTR,EXH0545,CENTRAL
100008716325,STR,EXH0662,SOUTH
100008410813,KTR - 3,EXH0017,SOUTH
100003483615,GTR,EXH0526W,CENTRAL
100008788563,QTR,EXH0419,SOUTH
100008764875,KTR - 2,EXH0020,SOUTH
100005795659,LTR - SOUTH,EXH0895,CENTRAL
100007721391,SLTR,EXH0517B,CENTRAL
100008478119,QTR,EXH0520,SOUTH
100008572032,KTR - 2,EXH0016,SOUTH
100008168281,LTR - SOUTH,EXH0397,CENTRAL
100004839476,LTR - NORTH,EXH0383,CENTRAL
100008196968,RTR,EXH0486,NORTH
100008404488,LTR - NORTH,EXH0402,CENTRAL
100008158986,ITR,EXH0417,NORTH
1992890039,HTR,EXH0468,NORTH
100004730120,MTR,EXH0873,CENTRAL
2107159398,ITR,EXH0658,NORTH
100005561499,NTR - 1,EXH0479,NORTH
100006379735,HTR,EXH0564,NORTH
100005339781,HYTR,EXH0472,SOUTH
100006776044,FTR,EXH0508,CENTRAL
100003484640,HYTR,EXH0843,SOUTH
100008526020,HYTR,EXH0554,SOUTH
100008729749,HTR,EXH0564,NORTH
100008686064,ITR,EXH0417,NORTH
100008790204,SLTR,EXH0517B,CENTRAL
100006252426,GTR,EXH0441,CENTRAL
100008804970,CTR,EXH0534,CENTRAL
100008232609,NTR - 2,EXH0569,NORTH
100005746622,MTR,EXH0452,CENTRAL
100007799347,NTR - 1,EXH0427,NORTH
100007917140,FTR,EXH0464,CENTRAL
1556815957,GTR,EXH0526K,CENTRAL
100007875815,MTR,EXH0541,CENTRAL
100002253544,LTR - NORTH,EXH0371,CENTRAL
100002980410,HYTR,EXH0636,SOUTH
100008635495,LTR - NORTH,EXH0383,CENTRAL
100007932480,MTR,EXH0455,CENTRAL
100007878183,KTR - 1,EXH0029,SOUTH
100005283586,NTR - 1,EXH0478,NORTH
1523259844,SLTR,EXH0447,CENTRAL
100008136613,SLTR,EXH0443,CENTRAL
100007078989,KTR - 2,EXH0602,SOUTH
100007949811,FTR,EXH0535,CENTRAL
100008691949,CTR,EXH0589,CENTRAL
100006713361,NTR - 2,EXH0424,NORTH
100005972927,CTR,EXH0593,CENTRAL
100002610758,QTR,EXH0584,SOUTH
100004092435,QTR,EXH0420,SOUTH
100007120680,HTR,EXH0884,NORTH
100003674448,RTR,EXH0911,NORTH
100008554632,RTR,EXH0486,NORTH
100008531056,LTR - SOUTH,EXH0386,CENTRAL
100008816094,LTR - SOUTH,EXH0387,CENTRAL
2107176829,KTR - 2,EXH0016,SOUTH
100004354881,RTR,EXH0655,NORTH
100008535692,RTR,EXH0656,NORTH
100008719406,LTR - NORTH,EXH0374,CENTRAL
1556601297,GTR,EXH0526W,CENTRAL
100006928623,SLTR,EXH0517B,CENTRAL
1992380774,HTR,EXH0469,NORTH
100000624862,GTR,EXH0516,CENTRAL
100008546739,KTR - 2,EXH0015,SOUTH
100008184460,SLTR,EXH0443,CENTRAL
100007263494,LTR - SOUTH,EXH0386,CENTRAL
100003435018,HYTR,EXH0554,SOUTH
100001985430,GTR,EXH0488,CENTRAL
100007788491,ITR,EXH0418,NORTH
100008709955,RTR,EXH0568,NORTH
100008007086,HYTR,EXH0477,SOUTH
100008557659,CTR,EXH0430,CENTRAL
100008411788,ITR,EXH0627,NORTH
100008477393,STR,EXH0560,SOUTH
100003397094,ITR,EXH0849,NORTH
100008187370,NTR - 2,EXH0624,NORTH
100007925426,NTR - 1,EXH0479,NORTH
100008743130,ITR,EXH0410,NORTH
100008596871,SLTR,EXH0890,CENTRAL
100007613465,HTR,EXH0564,NORTH
100003958778,NTR - 1,EXH0566,NORTH
L1916610807,NTR - 1,EXH0479,NORTH
100002321659,ITR,EXH0413,NORTH
1212231173,KTR - 2,EXH0011,SOUTH
2106125456,KTR - 2,EXH0020,SOUTH
100004941008,SLTR,EXH0447,CENTRAL
100006846808,CTR,EXH0448,CENTRAL
2102526467,HTR,EXH0562,NORTH
100008653510,LTR - NORTH,EXH0377,CENTRAL
100008418107,ITR,EXH0866,NORTH
100008626699,LTR - NORTH,EXH0371,CENTRAL
100008526141,RTR,EXH0518,NORTH
100008681481,LTR - NORTH,EXH0376,CENTRAL
2103184354,MTR,EXH0873,CENTRAL
100006507222,HTR,EXH0562,NORTH
100004804033,RTR,EXH0656,NORTH
100008510007,MTR,EXH0873,CENTRAL
100008577426,HYTR,EXH0839,SOUTH
100008820125,NTR - 1,EXH0565,NORTH
100008572594,QTR,EXH0419,SOUTH
100007217753,LTR - NORTH,EXH0372,CENTRAL
100006052103,LTR - SOUTH,EXH0385,CENTRAL
100008378270,LTR - NORTH,EXH0383,CENTRAL
100007924321,QTR,EXH0421,SOUTH
100007366576,FTR,EXH0508,CENTRAL
1515473203,ITR,EXH0413,NORTH
1214815326,KTR - 3,EXH0017,SOUTH
100008606990,LTR - NORTH,EXH0402,CENTRAL
100005239724,KTR - 3,EXH0021,SOUTH
100006494387,KTR - 3,EXH0033,SOUTH
100008561596,KTR - 1,EXH0002,SOUTH
100005648566,MTR,EXH0587,CENTRAL
100008663159,CTR,EXH0529,CENTRAL
100006830960,ITR,EXH0415,NORTH
100006520852,MTR,EXH0453,CENTRAL
100007379033,FTR,EXH0510,CENTRAL
100008568176,LTR - NORTH,EXH0377,CENTRAL
100008668521,NTR - 1,EXH0567,NORTH
1235844180,HYTR,EXH0826,SOUTH
100008715153,LTR - NORTH,EXH0374,CENTRAL
1514673029,RTR,EXH0606,NORTH
100008405004,SLTR,EXH0515,CENTRAL
1512252012,ITR,EXH0411,NORTH
1426306568,LTR - SOUTH,EXH0387,CENTRAL
100008775171,LTR - NORTH,EXH0371,CENTRAL
100008246583,KTR - 2,EXH0015,SOUTH
100007414491,STR,EXH0434,SOUTH
100008190207,NTR - 2,EXH0624,NORTH
100007619116,LTR - SOUTH,EXH0403,CENTRAL
100007363449,MTR,EXH0455,CENTRAL
100006600763,MTR,EXH0494,CENTRAL
2106212141,LTR - NORTH,EXH0383,CENTRAL
100005184642,HYTR,EXH0552,SOUTH
100007263229,ITR,EXH0418,NORTH
2106762509,GTR,EXH0526K,CENTRAL
100003633600,LTR - SOUTH,EXH0397,CENTRAL
100008430807,KTR - 1,EXH0003,SOUTH
100007832366,KTR - 1,EXH0002,SOUTH
100001404968,QTR,EXH0419,SOUTH
100008183662,SLTR,EXH0517A,CENTRAL
100005973612,LTR - SOUTH,EXH0471,CENTRAL
100002959990,CTR,EXH0532,CENTRAL
1214918737,KTR - 2,EXH0015,SOUTH
100008687395,LTR - NORTH,EXH0371,CENTRAL
100007422956,MTR,EXH0451,CENTRAL
100008315667,ITR,EXH0417,NORTH
100007407077,LTR - SOUTH,EXH0404,CENTRAL
100006907143,CTR,EXH0534,CENTRAL
100008457171,KTR - 2,EXH0036,SOUTH
100008472758,KTR - 3,EXH0023,SOUTH
100000850790,LTR - SOUTH,EXH0398,CENTRAL
100002493257,STR,EXH0431B,SOUTH
100007878741,MTR,EXH0587,CENTRAL
100008637051,KTR - 1,EXH0001,SOUTH
100001790819,KTR - 1,EXH0003,SOUTH
100008503288,LTR - SOUTH,EXH0397,CENTRAL
100007049789,LTR - NORTH,EXH0384,CENTRAL
1912551288,NTR - 1,EXH0426,NORTH
100007300528,LTR - SOUTH,EXH0390,CENTRAL
100008052694,ITR,EXH0633,NORTH
100008785620,RTR,EXH0656,NORTH
100007275173,MTR,EXH0505,CENTRAL
100002173336,SLTR,EXH0517C,CENTRAL
100008647736,CTR,EXH0528,CENTRAL
100008832034,MTR,EXH0453,CENTRAL
100007799751,KTR - 3,EXH0023,SOUTH
2103452292,HTR,EXH0607,NORTH
100008025116,FTR,EXH0510,CENTRAL
100008148378,KTR - 3,EXH0030,SOUTH
100008291199,QTR,EXH0420,SOUTH
100008654552,MTR,EXH0452,CENTRAL
100008712107,SLTR,EXH0517C,CENTRAL
100008660120,NTR - 1,EXH0427,NORTH
100008668306,LTR - SOUTH,EXH0395,CENTRAL
100005856080,ITR,EXH0415,NORTH
100007872057,KTR - 2,EXH0602,SOUTH
100005278221,SLTR,EXH0447,CENTRAL
100008720241,SLTR,EXH0489,CENTRAL
100006903715,LTR - SOUTH,EXH0386,CENTRAL
100004008804,FTR,EXH0456,CENTRAL
100008384829,RTR,EXH0518,NORTH
100008605150,NTR - 1,EXH0478,NORTH
100008692672,LTR - NORTH,EXH0371,CENTRAL
100008530269,KTR - 2,EXH0020,SOUTH
100008023990,HYTR,EXH0828,SOUTH
100008940181,SLTR,EXH0447,CENTRAL
100006150051,MTR,EXH0898,CENTRAL
100007600511,FTR,EXH0506,CENTRAL
100007690673,QTR,EXH0524,SOUTH
100008202949,KTR - 3,EXH0010,SOUTH
2100221976,HTR,EXH0777,NORTH
100004115805,KTR - 2,EXH0020,SOUTH
100008629055,ITR,EXH0413,NORTH
1223640293,HYTR,EXH0472,SOUTH
100008632353,LTR - NORTH,EXH0405,CENTRAL
100008692498,HYTR,EXH0477,SOUTH
100008523994,HTR,EXH0562,NORTH
100008821498,LTR - SOUTH,EXH0394,CENTRAL
100007592988,QTR,EXH0419,SOUTH
1554224181,GTR,EXH0442,CENTRAL
1553866379,GTR,EXH0488,CENTRAL
100008500518,KTR - 3,EXH0021,SOUTH
1427573423,LTR - SOUTH,EXH0395,CENTRAL
100008091678,CTR,EXH0448,CENTRAL
100008699381,LTR - NORTH,EXH0374,CENTRAL
100007370266,QTR,EXH0420,SOUTH
2105880279,GTR,EXH0526R,CENTRAL
1515470065,ITR,EXH0413,NORTH
100008271686,LTR - SOUTH,EXH0393,CENTRAL
100008497088,KTR - 1,EXH0005,SOUTH
2107122880,KTR - 3,EXH0021,SOUTH
100007118198,QTR,EXH0421,SOUTH
100004084620,ITR,EXH0415,NORTH
100003504374,SLTR,EXH0447,CENTRAL
L2106330434,FTR,EXH0535,CENTRAL
100008625705,MTR,EXH0620,CENTRAL
100008596261,GTR,EXH0480,CENTRAL
100008647323,QTR,EXH0419,SOUTH
100008517411,LTR - SOUTH,EXH0398,CENTRAL
100008618953,NTR - 1,EXH0565,NORTH
2104445624,FTR,EXH0510,CENTRAL
100006423919,FTR,EXH0507,CENTRAL
100008103136,KTR - 3,EXH0032,SOUTH
100008053632,ITR,EXH0819,NORTH
2101879886,KTR - 1,EXH0002,SOUTH
100007675096,NTR - 2,EXH0496A,NORTH
100008335697,MTR,EXH0453,CENTRAL
100004858449,LTR - SOUTH,EXH0895,CENTRAL
100008663810,KTR - 1,EXH0003,SOUTH
100008280734,ITR,EXH0410,NORTH
100008465824,CTR,EXH0679,CENTRAL
100008784079,MTR,EXH0494,CENTRAL
100008337323,CTR,EXH0448,CENTRAL
100008461674,QTR,EXH0419,SOUTH
100005643563,FTR,EXH0508,CENTRAL
100006646155,CTR,EXH0586,CENTRAL
1216363762,KTR - 3,EXH0023,SOUTH
100003243920,QTR,EXH0610,SOUTH
100007488533,LTR - SOUTH,EXH0901,CENTRAL
100003954235,GTR,EXH0480,CENTRAL
1425431740,LTR - SOUTH,EXH0394,CENTRAL
100007822832,FTR,EXH0536,CENTRAL
1214802671,KTR - 3,EXH0017,SOUTH
100008395585,FTR,EXH0892,CENTRAL
100006356077,GTR,EXH0526W,CENTRAL
100008675704,FTR,EXH0457,CENTRAL
100005257442,KTR - 1,EXH0038,SOUTH
1912218705,NTR - 1,EXH0426,NORTH
100008795680,STR,EXH0598,SOUTH
100006775100,LTR - NORTH,EXH0371,CENTRAL
100006308650,LTR - SOUTH,EXH0386,CENTRAL
100008590692,FTR,EXH0508,CENTRAL
100005042283,FTR,EXH0458,CENTRAL
100004154943,SLTR,EXH0517A,CENTRAL
100008943312,LTR - SOUTH,EXH0403,CENTRAL
100005768078,NTR - 1,EXH0425,NORTH
L2106811077,FTR,EXH0509,CENTRAL
100006240211,KTR - 1,EXH0003,SOUTH
100004853814,NTR - 1,EXH0641,NORTH
100005434695,HYTR,EXH0475,SOUTH
100008518512,FTR,EXH0892,CENTRAL
100005746874,NTR - 1,EXH0640,NORTH
100008372327,FTR,EXH0510,CENTRAL
2106239352,CTR,EXH0428,CENTRAL
100008481651,LTR - NORTH,EXH0377,CENTRAL
100005780062,LTR - SOUTH,EXH0397,CENTRAL
100008344235,ITR,EXH0632,NORTH
1214400380,KTR - 2,EXH0020,SOUTH
100008657889,SLTR,EXH0443,CENTRAL
100007439097,QTR,EXH0915,SOUTH
100007759530,RTR,EXH0613,NORTH
100008386785,LTR - SOUTH,EXH0370,CENTRAL
1233874646,HYTR,EXH0477,SOUTH
100008500162,ITR,EXH0858,NORTH
100008438841,LTR - NORTH,EXH0405,CENTRAL
100008756345,CTR,EXH0533,CENTRAL
1425762250,LTR - SOUTH,EXH0471,CENTRAL
100005707016,SLTR,EXH0447,CENTRAL
100008204761,RTR,EXH0909,NORTH
100004272151,KTR - 3,EXH0030,SOUTH
100008726273,GTR,EXH0481,CENTRAL
100008141551,SLTR,EXH0517A,CENTRAL
100008789451,RTR,EXH0657,NORTH
100004802497,SLTR,EXH0878,CENTRAL
1915853464,NTR - 2,EXH0423,NORTH
100007908013,SLTR,EXH0517B,CENTRAL
100008530563,LTR - NORTH,EXH0405,CENTRAL
2104033030,ITR,EXH0411,NORTH
100008062846,STR,EXH0560,SOUTH
100007599160,ITR,EXH0628,NORTH
100006882038,NTR - 1,EXH0479,NORTH
100008540085,HYTR,EXH0473,SOUTH
100002700893,KTR - 2,EXH0020,SOUTH
100007917667,GTR,EXH0526R,CENTRAL
100008788116,SLTR,EXH0445,CENTRAL
100008497672,SLTR,EXH0443,CENTRAL
100008646756,SLTR,EXH0446,CENTRAL
100008216705,MTR,EXH0439,CENTRAL
100009014467,FTR,EXH0459,CENTRAL
100008561339,STR,EXH0558,SOUTH
100006979308,LTR - SOUTH,EXH0386,CENTRAL
100006477846,ITR,EXH0628,NORTH
1946755445,NTR - 1,EXH0566,NORTH
100008108126,HYTR,EXH0636,SOUTH
100008613199,MTR,EXH0453,CENTRAL
100000961431,FTR,EXH0460,CENTRAL
100008084044,LTR - SOUTH,EXH0895,CENTRAL
L2107045129,CTR,EXH0530,CENTRAL
100007839484,KTR - 1,EXH0008,SOUTH
100007901430,QTR,EXH0812,SOUTH
100002750433,HTR,EXH0884,NORTH
100003906907,LTR - NORTH,EXH0402,CENTRAL
100007996919,KTR - 2,EXH0018,SOUTH
100008478750,STR,EXH0434,SOUTH
100004622190,HYTR,EXH0549,SOUTH
100008578120,SLTR,EXH0876,CENTRAL
1214589796,KTR - 2,EXH0019,SOUTH
100007785133,FTR,EXH0508,CENTRAL
100003898702,ITR,EXH0410,NORTH
100008155093,NTR - 1,EXH0648,NORTH
100004396772,KTR - 2,EXH0019,SOUTH
100008520763,NTR - 1,EXH0422,NORTH
100007741057,KTR - 3,EXH0502,SOUTH
100002079418,STR,EXH0432,SOUTH
100008658109,RTR,EXH0631,NORTH
100007815865,KTR - 3,EXH0017,SOUTH
100007502048,ITR,EXH0414,NORTH
100001046004,ITR,EXH0416,NORTH
100008584343,SLTR,EXH0877,CENTRAL
100007711618,RTR,EXH0629,NORTH
100003175896,HTR,EXH0607,NORTH
100008371510,ITR,EXH0414,NORTH
100008682341,KTR - 1,EXH0004,SOUTH
100008345463,RTR,EXH0486,NORTH
100004090334,NTR - 2,EXH0467,NORTH
100008444335,FTR,EXH0536,CENTRAL
100005063890,STR,EXH0598A,SOUTH
100007536431,SLTR,EXH0517A,CENTRAL
100008464659,KTR - 2,EXH0018,SOUTH
100000380361,NTR - 2,EXH0623,NORTH
100000801531,CTR,EXH0596,CENTRAL
2106310198,QTR,EXH0420,SOUTH
100006686953,GTR,EXH0481,CENTRAL
100001077579,MTR,EXH0603,CENTRAL
100008492739,ITR,EXH0418,NORTH
100006733902,ITR,EXH0635,NORTH
100008439167,QTR,EXH0522,SOUTH
100005073372,QTR,EXH0421,SOUTH
100006162380,CTR,EXH0430,CENTRAL
100008050500,MTR,EXH0439,CENTRAL
100007051993,NTR - 2,EXH0563,NORTH
100005687437,FTR,EXH0461,CENTRAL
2101418641,STR,EXH0556A,SOUTH
100008125116,ITR,EXH0413,NORTH
1673353970,MTR,EXH0897,CENTRAL
100008597814,MTR,EXH0545,CENTRAL
100008607754,FTR,EXH0509,CENTRAL
100008401112,ITR,EXH0858,NORTH
100000549381,MTR,EXH0546,CENTRAL
100004488229,MTR,EXH0503,CENTRAL
100008246354,LTR - SOUTH,EXH0393,CENTRAL
100002348853,LTR - SOUTH,EXH0389,CENTRAL
100004088672,HTR,EXH0468,NORTH
100008281076,KTR - 1,EXH0006,SOUTH
100004141138,SLTR,EXH0890,CENTRAL
100007299186,MTR,EXH0873,CENTRAL
100008485501,LTR - NORTH,EXH0383,CENTRAL
100005895072,HYTR,EXH0473,SOUTH
100007875970,NTR - 1,EXH0572,NORTH
100008966565,NTR - 1,EXH0425,NORTH
100006858738,NTR - 2,EXH0608,NORTH
100002270456,KTR - 1,EXH0001,SOUTH
100004427423,KTR - 3,EXH0023,SOUTH
100006657351,HYTR,EXH0472,SOUTH
100008101799,HYTR,EXH0474,SOUTH
100007011640,MTR,EXH0543,CENTRAL
100006166507,LTR - SOUTH,EXH0403,CENTRAL
100008270917,ITR,EXH0410,NORTH
100005361730,MTR,EXH0899,CENTRAL
100006379006,QTR,EXH0419,SOUTH
100008698122,LTR - SOUTH,EXH0387,CENTRAL
100008540322,NTR - 1,EXH0425,NORTH
100007052853,KTR - 1,EXH0028,SOUTH
100002402884,LTR - NORTH,EXH0372,CENTRAL
100002427849,STR,EXH0557,SOUTH
100008679687,LTR - NORTH,EXH0372,CENTRAL
100008330749,ITR,EXH0415,NORTH
100007182623,NTR - 2,EXH0423,NORTH
100008711253,KTR - 1,EXH0001,SOUTH
1995643038,HTR,EXH0884,NORTH
100002720737,NTR - 1,EXH0478,NORTH
100007341175,ITR,EXH0416,NORTH
100006114219,LTR - SOUTH,EXH0393,CENTRAL
100008831482,CTR,EXH0596,CENTRAL
100008355048,ITR,EXH0418,NORTH
100002470500,HYTR,EXH0477,SOUTH
100008644599,ITR,EXH0410,NORTH
100008682844,NTR - 2,EXH0563,NORTH
100005196669,LTR - NORTH,EXH0374,CENTRAL
100005411062,NTR - 1,EXH0478,NORTH
100008349751,LTR - NORTH,EXH0374,CENTRAL
100008340931,LTR - SOUTH,EXH0398,CENTRAL
100008466695,NTR - 1,EXH0625,NORTH
1533523195,SLTR,EXH0443,CENTRAL
100007428319,FTR,EXH0507,CENTRAL
100006748212,NTR - 2,EXH0831,NORTH
100008431157,FTR,EXH0508,CENTRAL
100006894928,LTR - SOUTH,EXH0396,CENTRAL
100005938133,MTR,EXH0454,CENTRAL
L2107126206,CTR,EXH0429,CENTRAL
100008801265,SLTR,EXH0443,CENTRAL
100007797034,SLTR,EXH0875,CENTRAL
100006908983,MTR,EXH0587,CENTRAL
100008609628,FTR,EXH0458,CENTRAL
100008784100,FTR,EXH0506,CENTRAL
100008614283,NTR - 1,EXH0479,NORTH
1215838442,KTR - 1,EXH0001,SOUTH
100007752146,LTR - NORTH,EXH0382,CENTRAL
100006900139,RTR,EXH0825,NORTH
100007505901,KTR - 1,EXH0003,SOUTH
100008798278,HTR,EXH0468,NORTH
100004265684,SLTR,EXH0446,CENTRAL
2107043585,MTR,EXH0542,CENTRAL
100008712842,KTR - 1,EXH0009,SOUTH
100003141013,RTR,EXH0606,NORTH
100005352423,HYTR,EXH0826,SOUTH
100008520476,QTR,EXH0601,SOUTH
2106590776,KTR - 2,EXH0019,SOUTH
100008608634,SLTR,EXH0888,CENTRAL
100007874132,ITR,EXH0866,NORTH
100006770029,HTR,EXH0469,NORTH
100004321250,LTR - SOUTH,EXH0388,CENTRAL
100008806635,MTR,EXH0545,CENTRAL
100008212529,SLTR,EXH0878,CENTRAL
100008393804,FTR,EXH0506,CENTRAL
100008497007,QTR,EXH0419,SOUTH
100006515881,ITR,EXH0415,NORTH
100007248722,CTR,EXH0595,CENTRAL
100008601223,SLTR,EXH0447,CENTRAL
100008710897,SLTR,EXH0501,CENTRAL
100007903683,QTR,EXH0419,SOUTH
100007598234,ITR,EXH0415,NORTH
100008015061,LTR - SOUTH,EXH0398,CENTRAL
100008439157,SLTR,EXH0515,CENTRAL
1553831500,GTR,EXH0488,CENTRAL
100007373578,KTR - 2,EXH0018,SOUTH
100005674396,QTR,EXH0584,SOUTH
100003546383,FTR,EXH0460,CENTRAL
100008543241,KTR - 2,EXH0018,SOUTH
100008260025,SLTR,EXH0443,CENTRAL
100008598082,SLTR,EXH0445,CENTRAL
100008703465,SLTR,EXH0501,CENTRAL
100008642201,KTR - 1,EXH0038,SOUTH
100008242176,FTR,EXH0510,CENTRAL
100008573101,KTR - 1,EXH0008,SOUTH
100003081433,CTR,EXH0532,CENTRAL
100004900060,LTR - SOUTH,EXH0398,CENTRAL
100008768447,LTR - NORTH,EXH0402,CENTRAL
100008241213,LTR - NORTH,EXH0384,CENTRAL
100008401451,KTR - 2,EXH0020,SOUTH
L1514534695,RTR,EXH0896,NORTH
100008617724,GTR,EXH0845,CENTRAL
100004079981,HYTR,EXH0636,SOUTH
100008574148,FTR,EXH0536,CENTRAL
100008563395,FTR,EXH0460,CENTRAL
100007062043,KTR - 2,EXH0018,SOUTH
100005888324,NTR - 1,EXH0566,NORTH
1946727837,NTR - 1,EXH0566,NORTH
100008543461,MTR,EXH0454,CENTRAL
100008719756,MTR,EXH0899,CENTRAL
100000870804,SLTR,EXH0891,CENTRAL
100007010313,NTR - 1,EXH0422,NORTH
100008703677,LTR - NORTH,EXH0384,CENTRAL
2103329167,MTR,EXH0899,CENTRAL
100008589227,KTR - 2,EXH0019,SOUTH
100005977261,HYTR,EXH0474,SOUTH
100008009967,KTR - 2,EXH0019,SOUTH
100008777296,NTR - 2,EXH0467,NORTH
100008543301,LTR - SOUTH,EXH0395,CENTRAL
1212634818,KTR - 1,EXH0007,SOUTH
100006959051,STR,EXH0431B,SOUTH
100002794297,FTR,EXH0459,CENTRAL
100003996238,CTR,EXH0529,CENTRAL
100008641478,QTR,EXH0816,SOUTH
100006573612,FTR,EXH0509,CENTRAL
100008488610,STR,EXH0560C,SOUTH
100008086777,ITR,EXH0413,NORTH
100008422672,NTR - 1,EXH0652,NORTH
100008126774,STR,EXH0432,SOUTH
100005855807,FTR,EXH0508,CENTRAL
100008302445,LTR - NORTH,EXH0384,CENTRAL
L2100340737,SLTR,EXH0447,CENTRAL
1685786593,MTR,EXH0542,CENTRAL
100006322895,MTR,EXH0542,CENTRAL
100008674061,LTR - SOUTH,EXH0389,CENTRAL
100008607144,LTR - SOUTH,EXH0404,CENTRAL
100007568013,FTR,EXH0504,CENTRAL
1928612876,NTR - 2,EXH0829,NORTH
100004372967,SLTR,EXH0517B,CENTRAL
100008410191,RTR,EXH0896,NORTH
100008182805,LTR - SOUTH,EXH0386,CENTRAL
100006585984,HTR,EXH0607,NORTH
100008359486,HYTR,EXH0476,SOUTH
100008332805,GTR,EXH0516,CENTRAL
1812664954,QTR,EXH0420,SOUTH
L1412639705,FTR,EXH0456,CENTRAL
100008525107,KTR - 1,EXH0001,SOUTH
100007360136,NTR - 2,EXH0424,NORTH
2106824196,ITR,EXH0855,NORTH
100004523757,LTR - NORTH,EXH0373,CENTRAL
100008521341,STR,EXH0560,SOUTH
100008106756,NTR - 1,EXH0565,NORTH
100008578523,LTR - SOUTH,EXH0388,CENTRAL
100006368576,LTR - SOUTH,EXH0388,CENTRAL
100008273334,GTR,EXH0846,CENTRAL
100005880460,RTR,EXH0657,NORTH
100007554282,FTR,EXH0464,CENTRAL
100004404390,LTR - NORTH,EXH0376,CENTRAL
100008555008,NTR - 1,EXH0478,NORTH
1412610356,FTR,EXH0456,CENTRAL
2101874668,HYTR,EXH0841,SOUTH
100008606834,CTR,EXH0449,CENTRAL
100004065189,STR,EXH0431B,SOUTH
100008328608,SLTR,EXH0517C,CENTRAL
100008627301,NTR - 2,EXH0423,NORTH
100008269170,ITR,EXH0415,NORTH
100008055911,HYTR,EXH0472,SOUTH
100008174880,GTR,EXH0481,CENTRAL
100008571367,ITR,EXH0858,NORTH
100007198387,LTR - NORTH,EXH0382,CENTRAL
100008002588,KTR - 3,EXH0033,SOUTH
100008538342,SLTR,EXH0517A,CENTRAL
2106439983,NTR - 1,EXH0425,NORTH
100007922669,HYTR,EXH0555,SOUTH
100008385192,HYTR,EXH0474,SOUTH
100008552969,NTR - 1,EXH0639,NORTH
100008680891,LTR - NORTH,EXH0402,CENTRAL
100004586592,ITR,EXH0415,NORTH
100008739049,GTR,EXH0526W,CENTRAL
100003301018,LTR - NORTH,EXH0382,CENTRAL
100003659563,GTR,EXH0441,CENTRAL
100008820833,LTR - NORTH,EXH0376,CENTRAL
100008279684,KTR - 1,EXH0001,SOUTH
100007480700,QTR,EXH0419,SOUTH
100004303986,GTR,EXH0440,CENTRAL
100007081075,ITR,EXH0411,NORTH
100006383421,ITR,EXH0851,NORTH
100007567495,NTR - 2,EXH0622,NORTH
